timestamp,MVRV Z-Score,Price [USD]
1601251200000,1.269,10689.48
1601337600000,1.307,10836.42
1601424000000,1.289,10778.22
1601510400000,1.244,10622.71
1601596800000,1.231,10578.54
1601683200000,1.223,10553.66
1601769600000,1.255,10669.63
1601856000000,1.289,10795
1601942400000,1.234,10606.33
1602028800000,1.25,10669.14
1602115200000,1.321,10925.2
1602201600000,1.354,11052
1602288000000,1.423,11301.2
1602374400000,1.441,11372.93
1602460800000,1.484,11535.98
1602547200000,1.452,11427.98
1602633600000,1.449,11428.84
1602720000000,1.47,11511.11
1602806400000,1.415,11321.86
1602892800000,1.426,11365.8
1602979200000,1.468,11519.97
1603065600000,1.53,11764.14
1603152000000,1.57,11921.11
1603238400000,1.81,12802.67
1603324800000,1.849,12983.26
1603411200000,1.826,12941.59
1603497600000,1.872,13122.73
1603584000000,1.844,13039.09
1603670400000,1.849,13066.73
1603756800000,2.003,13647.9
1603843200000,1.893,13274.73
1603929600000,1.941,13468.44
1604016000000,1.963,13562.13
1604102400000,2.028,13816.08
1604188800000,2.007,13762
1604275200000,1.945,13563.72
1604361600000,2.048,14041.58
1604448000000,2.073,14160.59
1604534400000,2.453,15605.04
1604620800000,2.439,15598.09
1604707200000,2.225,14838.97
1604793600000,2.393,15489.15
1604880000000,2.341,15332.04
1604966400000,2.329,15313.65
1605052800000,2.429,15707.89
1605139200000,2.58,16300
1605225600000,2.579,16335.58
1605312000000,2.504,16086.34
1605398400000,2.468,15975.49
1605484800000,2.662,16724.62
1605571200000,2.905,17680.63
1605657600000,2.909,17785.95
1605744000000,2.908,17825.47
1605830400000,3.115,18687.65
1605916800000,3.11,18725
1606003200000,3.022,18435.2
1606089600000,2.995,18383.35
1606176000000,3.183,19160.85
1606262400000,3.056,18732.43
1606348800000,2.625,17160.09
1606435200000,2.614,17154.39
1606521600000,2.763,17741.79
1606608000000,2.874,18192.03
1606694400000,3.252,19700.19
1606780800000,2.992,18771.43
1606867200000,3.094,19226.55
1606953600000,3.138,19448.4
1607040000000,2.924,18673.76
1607126400000,3.043,19162.16
1607212800000,3.091,19380.58
1607299200000,3.025,19173.5
1607385600000,2.793,18316.43
1607472000000,2.845,18556.64
1607558400000,2.753,18250.3
1607644800000,2.69,18040.02
1607731200000,2.879,18815.63
1607817600000,2.948,19162.36
1607904000000,2.966,19274.33
1607990400000,2.994,19434.87
1608076800000,3.463,21365.7
1608163200000,3.791,22814.24
1608249600000,3.826,23136.14
1608336000000,3.983,23842.99
1608422400000,3.865,23470.85
1608508800000,3.658,22732.01
1608595200000,3.899,23835.1
1608681600000,3.72,23247.71
1608768000000,3.808,23726.28
1608854400000,4.033,24705.15
1608940800000,4.442,26466.28
1609027200000,4.354,26259.6
1609113600000,4.479,27037.91
1609200000000,4.507,27370
1609286400000,4.83,28881.3
1609372800000,4.815,28992.79
1609459200000,4.868,29402.64
1609545600000,5.478,32216.53
1609632000000,5.618,33097.83
1609718400000,5.29,32005.88
1609804800000,5.701,34039.05
1609891200000,6.274,36849.94
1609977600000,6.77,39510.49
1610064000000,6.913,40667.07
1610150400000,6.717,40239.06
1610236800000,6.178,38173.73
1610323200000,5.508,35455.58
1610409600000,5.146,34035.02
1610496000000,5.842,37393.49
1610582400000,6.159,39134.35
1610668800000,5.584,36756.57
1610755200000,5.377,36000
1610841600000,5.3,35819.25
1610928000000,5.426,36616.95
1611014400000,5.237,35917.62
1611100800000,5.111,35496.91
1611187200000,4.096,30818.18
1611273600000,4.534,32992.06
1611360000000,4.327,32117.49
1611446400000,4.342,32288.83
1611532800000,4.315,32261.22
1611619200000,4.343,32504.53
1611705600000,3.883,30424.62
1611792000000,4.485,33484.87
1611878400000,4.604,34249.64
1611964800000,4.591,34323
1612051200000,4.323,33141.38
1612137600000,4.379,33532.74
1612224000000,4.748,35522.16
1612310400000,5.146,37691.63
1612396800000,4.966,36996.32
1612483200000,5.18,38320
1612569600000,5.329,39282.1
1612656000000,5.204,38858.39
1612742400000,6.599,46416.45
1612828800000,6.515,46505.2
1612915200000,6.125,44854.63
1613001600000,6.643,47981.48
1613088000000,6.459,47395.84
1613174400000,6.367,47228.48
1613260800000,6.572,48662.5
1613347200000,6.361,47942.57
1613433600000,6.517,49166.53
1613520000000,6.976,52174.28
1613606400000,6.78,51579.54
1613692800000,7.445,55988.58
1613779200000,7.33,55936.04
1613865600000,7.506,57492.91
1613952000000,6.847,54173.65
1614038400000,5.867,48887.93
1614124800000,5.952,49754
1614211200000,5.454,47088.58
1614297600000,5.269,46314.83
1614384000000,5.209,46109.98
1614470400000,5.031,45240.96
1614556800000,5.711,49629.33
1614643200000,5.48,48516.35
1614729600000,5.739,50379.68
1614816000000,5.371,48360.5
1614902400000,5.39,48739.21
1614988800000,5.38,48904.63
1615075200000,5.669,50967.3
1615161600000,5.846,52427.8
1615248000000,6.182,54929.02
1615334400000,6.264,55852.29
1615420800000,6.484,57772.09
1615507200000,6.337,57271.04
1615593600000,6.858,61165.19
1615680000000,6.467,59016.39
1615766400000,5.911,55644.37
1615852800000,6.039,56908.34
1615939200000,6.273,58901.8
1616025600000,6.038,57648.05
1616112000000,6.051,58072
1616198400000,6.011,58138.39
1616284800000,5.856,57381.79
1616371200000,5.341,54070.92
1616457600000,5.337,54361.57
1616544000000,5.008,52287.52
1616630400000,4.838,51326.11
1616716800000,5.325,55081.37
1616803200000,5.388,55839.42
1616889600000,5.345,55790.92
1616976000000,5.551,57600.1
1617062400000,5.662,58760.59
1617148800000,5.619,58782.58
1617235200000,5.562,58728.53
1617321600000,5.556,59003.6
1617408000000,5.264,57064.42
1617494400000,5.381,58212.18
1617580800000,5.463,59125
1617667200000,5.25,58018.3
1617753600000,4.947,55932.83
1617840000000,5.192,58096.6
1617926400000,5.161,58109.56
1618012800000,5.337,59766.93
1618099200000,5.324,59979.26
1618185600000,5.265,59831.66
1618272000000,5.685,63564.48
1618358400000,5.559,62986.09
1618444800000,5.542,63239.19
1618531200000,5.282,61436.24
1618617600000,5.076,60032.29
1618704000000,4.566,56280.6
1618790400000,4.474,55694.55
1618876800000,4.546,56503.19
1618963200000,4.201,53806.24
1619049600000,3.926,51683.95
1619136000000,3.849,51176.65
1619222400000,3.706,50118.94
1619308800000,3.576,49128.43
1619395200000,4.141,54073.41
1619481600000,4.235,55091.39
1619568000000,4.192,54901.97
1619654400000,4.015,53593.97
1619740800000,4.474,57775.27
1619827200000,4.46,57851.91
1619913600000,4.296,56622.66
1620000000000,4.342,57222.37
1620086400000,3.866,53236.84
1620172800000,4.332,57509.93
1620259200000,4.187,56447.39
1620345600000,4.261,57381.73
1620432000000,4.419,58984.75
1620518400000,4.319,58305.24
1620604800000,4.027,55880.72
1620691200000,4.107,56763.7
1620777600000,3.27,49386.56
1620864000000,3.294,49694.96
1620950400000,3.305,49880.43
1621036800000,2.947,46708.89
1621123200000,2.911,46444.75
1621209600000,2.596,43593.39
1621296000000,2.515,42877.75
1621382400000,1.858,36780.43
1621468800000,2.284,40640.9
1621555200000,1.923,37335.16
1621641600000,1.943,37500.54
1621728000000,1.638,34706.79
1621814400000,2.081,38839.86
1621900800000,2.033,38397.72
1621987200000,2.128,39309.56
1622073600000,2.04,38503.47
1622160000000,1.736,35692.46
1622246400000,1.621,34632.08
1622332800000,1.731,35677.72
1622419200000,1.908,37341.41
1622505600000,1.834,36693.3
1622592000000,1.929,37589.36
1622678400000,2.099,39219.88
1622764800000,1.848,36887.32
1622851200000,1.702,35532.14
1622937600000,1.731,35808.85
1623024000000,1.494,33582.62
1623110400000,1.48,33411.69
1623196800000,1.901,37400
1623283200000,1.825,36707.54
1623369600000,1.889,37341.11
1623456000000,1.697,35542.76
1623542400000,2.062,39013.76
1623628800000,2.217,40532.79
1623715200000,2.174,40171.47
1623801600000,1.978,38353.99
1623888000000,1.951,38097.68
1623974400000,1.711,35840
1624060800000,1.675,35507.06
1624147200000,1.682,35589.77
1624233600000,1.27,31634.16
1624320000000,1.366,32545.26
1624406400000,1.482,33652.28
1624492800000,1.585,34649.32
1624579200000,1.283,31597.75
1624665600000,1.354,32269.38
1624752000000,1.606,34699.5
1624838400000,1.582,34487.11
1624924800000,1.729,35907.93
1625011200000,1.637,35037.23
1625097600000,1.484,33564.21
1625184000000,1.514,33811.56
1625270400000,1.603,34688.3
1625356800000,1.664,35289.21
1625443200000,1.498,33704.21
1625529600000,1.553,34244.09
1625616000000,1.514,33882.47
1625702400000,1.413,32898.79
1625788800000,1.507,33826.43
1625875200000,1.474,33517.6
1625961600000,1.549,34258.53
1626048000000,1.428,33105
1626134400000,1.389,32728
1626220800000,1.399,32823.55
1626307200000,1.299,31848.65
1626393600000,1.253,31388.17
1626480000000,1.259,31529.68
1626566400000,1.284,31776.65
1626652800000,1.187,30829.29
1626739200000,1.08,29786.58
1626825600000,1.32,32138.45
1626912000000,1.335,32300.88
1626998400000,1.479,33684.17
1627084800000,1.541,34301.78
1627171200000,1.654,35428.28
1627257600000,1.835,37291.24
1627344000000,2.041,39475.41
1627430400000,2.086,40036.32
1627516800000,2.06,40037.51
1627603200000,2.277,42234.89
1627689600000,2.197,41490.13
1627776000000,2.026,39839
1627862400000,1.955,39165.55
1627948800000,1.854,38177.07
1628035200000,2.008,39741.12
1628121600000,2.12,40894.67
1628208000000,2.311,42856.59
1628294400000,2.482,44612.94
1628380800000,2.401,43858.42
1628467200000,2.636,46292.89
1628553600000,2.56,45609.7
1628640000000,2.546,45539.85
1628726400000,2.431,44444.45
1628812800000,2.763,47860.58
1628899200000,2.68,47119.73
1628985600000,2.665,47028.3
1629072000000,2.549,45930.51
1629158400000,2.422,44694.35
1629244800000,2.419,44721.13
1629331200000,2.613,46764.3
1629417600000,2.858,49356
1629504000000,2.804,48884.34
1629590400000,2.837,49301.86
1629676800000,2.852,49561.37
1629763200000,2.667,47731.33
1629849600000,2.778,49011.75
1629936000000,2.561,46856.29
1630022400000,2.772,49100.49
1630108800000,2.749,48935.36
1630195200000,2.73,48808.72
1630281600000,2.55,47003.44
1630368000000,2.558,47156.09
1630454400000,2.714,48853.49
1630540800000,2.746,49274.79
1630627200000,2.809,50025.04
1630713600000,2.794,49943.16
1630800000000,2.965,51809.28
1630886400000,3.041,52708.2
1630972800000,2.482,46866.82
1631059200000,2.404,46091.94
1631145600000,2.426,46392.81
1631232000000,2.277,44857.38
1631318400000,2.304,45176.66
1631404800000,2.38,46035
1631491200000,2.277,44974.34
1631577600000,2.471,47103.18
1631664000000,2.561,48150.94
1631750400000,2.518,47760.64
1631836800000,2.47,47305.18
1631923200000,2.56,48326.74
1632009600000,2.455,47245.25
1632096000000,2.062,43035.99
1632182400000,1.836,40596.54
1632268800000,2.11,43589.53
1632355200000,2.228,44903.5
1632441600000,2.036,42848.5
1632528000000,2.022,42722.19
1632614400000,2.05,43204.73
1632700800000,1.954,42189.81
1632787200000,1.848,41049
1632873600000,1.891,41542.9
1632960000000,2.098,43834.43
1633046400000,2.489,48171.86
1633132800000,2.438,47685.8
1633219200000,2.483,48235.93
1633305600000,2.568,49242.14
1633392000000,2.764,51501.19
1633478400000,3.096,55345.79
1633564800000,2.941,53787.6
1633651200000,2.947,53957.21
1633737600000,3.031,54976.92
1633824000000,2.998,54714.95
1633910400000,3.236,57485.2
1633996800000,3.09,55995.49
1634083200000,3.202,57374.55
1634169600000,3.189,57371.58
1634256000000,3.554,61657.35
1634342400000,3.47,60870.26
1634428800000,3.518,61538.97
1634515200000,3.546,62034.65
1634601600000,3.716,64241.61
1634688000000,3.847,65990.31
1634774400000,3.498,62219.44
1634860800000,3.355,60702.68
1634947200000,3.4,61338.76
1635033600000,3.35,60910.16
1635120000000,3.524,63101.43
1635206400000,3.272,60328.22
1635292800000,3.103,58465.9
1635379200000,3.275,60592.76
1635465600000,3.409,62301.59
1635552000000,3.367,61932.3
1635638400000,3.306,61359.44
1635724800000,3.251,60922.85
1635811200000,3.431,63260
1635897600000,3.387,62930.72
1635984000000,3.252,61457.25
1636070400000,3.204,61031.91
1636156800000,3.237,61542.44
1636243200000,3.376,63300
1636329600000,3.714,67559
1636416000000,3.645,66945.72
1636502400000,3.461,64921.43
1636588800000,3.439,64821.33
1636675200000,3.348,64158.41
1636761600000,3.36,64417.52
1636848000000,3.44,65509.87
1636934400000,3.27,63606.09
1637020800000,2.973,60142.31
1637107200000,2.983,60373.65
1637193600000,2.696,56917.66
1637280000000,2.79,58128.55
1637366400000,2.917,59768.54
1637452800000,2.822,58678.47
1637539200000,2.624,56294.11
1637625600000,2.723,57579.99
1637712000000,2.684,57185.06
1637798400000,2.811,58990.14
1637884800000,2.389,53789.35
1637971200000,2.465,54774.66
1638057600000,2.667,57338.55
1638144000000,2.699,57845.12
1638230400000,2.623,56974.12
1638316800000,2.638,57251.59
1638403200000,2.577,56547.96
1638489600000,2.35,53743.69
1638576000000,1.993,49234.97
1638662400000,2.009,49463.22
1638748800000,2.096,50555
1638835200000,2.094,50627.32
1638921600000,2.086,50543.3
1639008000000,1.851,47593.12
1639094400000,1.815,47142.42
1639180800000,1.991,49400.54
1639267200000,2.046,50124.38
1639353600000,1.776,46725.02
1639440000000,1.904,48389.96
1639526400000,1.94,48876.84
1639612800000,1.842,47663.42
1639699200000,1.728,46210.92
1639785600000,1.779,46881.87
1639872000000,1.763,46704.67
1639958400000,1.779,46915
1640044800000,1.934,48929.86
1640131200000,1.907,48618.99
1640217600000,2.077,50850
1640304000000,2.073,50841.48
1640390400000,2.04,50442.22
1640476800000,2.064,50791.21
1640563200000,2.055,50718.11
1640649600000,1.806,47543.3
1640736000000,1.724,46483.36
1640822400000,1.773,47150.71
1640908800000,1.699,46214.37
1640995200000,1.819,47777.42
1641081600000,1.784,47350.22
1641168000000,1.712,46439.89
1641254400000,1.664,45820
1641340800000,1.48,43435.8
1641427200000,1.454,43097.6
1641513600000,1.336,41535.66
1641600000000,1.348,41690.77
1641686400000,1.361,41875.81
1641772800000,1.359,41845.42
1641859200000,1.427,42736
1641945600000,1.517,43933.5
1642032000000,1.412,42571.94
1642118400000,1.452,43102.35
1642204800000,1.451,43102.01
1642291200000,1.45,43107.7
1642377600000,1.385,42255.07
1642464000000,1.394,42377.4
1642550400000,1.343,41683.21
1642636800000,1.271,40736.05
1642723200000,0.955,36495.46
1642809600000,0.85,35091.11
1642896000000,0.943,36293.62
1642982400000,0.977,36724.99
1643068800000,0.997,36975.91
1643155200000,0.986,36829.32
1643241600000,1.016,37208.36
1643328000000,1.059,37748.36
1643414400000,1.095,38192.65
1643500800000,1.077,37941.82
1643587200000,1.119,38491.92
1643673600000,1.127,38733.04
1643760000000,0.99,36923.5
1643846400000,1.02,37320.11
1643932800000,1.341,41579.57
1644019200000,1.329,41427.72
1644105600000,1.403,42420.24
1644192000000,1.51,43869.04
1644278400000,1.524,44091.56
1644364800000,1.547,44426.84
1644451200000,1.477,43524.6
1644537600000,1.39,42406.19
1644624000000,1.376,42241.11
1644710400000,1.363,42077.74
1644796800000,1.397,42540.3
1644883200000,1.548,44582.48
1644969600000,1.495,43901.48
1645056000000,1.244,40556.11
1645142400000,1.202,39996.99
1645228800000,1.21,40109.02
1645315200000,1.079,38373.9
1645401600000,0.982,37076.6
1645488000000,1.072,38269.94
1645574400000,0.997,37274.18
1645660800000,1.08,38376.88
1645747200000,1.144,39231.64
1645833600000,1.137,39146.66
1645920000000,1.03,37712.68
1646006400000,1.434,43178.98
1646092800000,1.525,44443.96
1646179200000,1.485,43936.72
1646265600000,1.374,42476.26
1646352000000,1.128,39175.56
1646438400000,1.146,39416.79
1646524800000,1.072,38438.89
1646611200000,1.041,38016.47
1646697600000,1.096,38753.65
1646784000000,1.334,41960.02
1646870400000,1.146,39444.45
1646956800000,1.091,38729.79
1647043200000,1.097,38822.02
1647129600000,1.02,37790.54
1647216000000,1.159,39665.71
1647302400000,1.132,39302.7
1647388800000,1.266,41142.76
1647475200000,1.254,40963.22
1647561600000,1.314,41794.37
1647648000000,1.345,42235.31
1647734400000,1.271,41242.14
1647820800000,1.255,41043.14
1647907200000,1.353,42393.41
1647993600000,1.391,42925.41
1648080000000,1.47,44025.99
1648166400000,1.482,44320.6
1648252800000,1.496,44535.65
1648339200000,1.665,46864.39
1648425600000,1.681,47152.38
1648512000000,1.698,47459.03
1648598400000,1.667,47068.08
1648684800000,1.552,45517.27
1648771200000,1.607,46307.81
1648857600000,1.57,45820.28
1648944000000,1.611,46401.57
1649030400000,1.623,46598.2
1649116800000,1.541,45502.73
1649203200000,1.372,43191.59
1649289600000,1.391,43454.53
1649376000000,1.306,42290.11
1649462400000,1.34,42767.89
1649548800000,1.293,42133.85
1649635200000,1.104,39524.86
1649721600000,1.143,40097.46
1649808000000,1.219,41147.74
1649894400000,1.13,39961.53
1649980800000,1.173,40563.18
1650067200000,1.161,40395.67
1650153600000,1.109,39691.27
1650240000000,1.19,40814.6
1650326400000,1.239,41505.77
1650412800000,1.229,41375.85
1650499200000,1.159,40470.76
1650585600000,1.106,39726.03
1650672000000,1.084,39421.59
1650758400000,1.087,39467.4
1650844800000,1.157,40441.11
1650931200000,0.991,38137.67
1651017600000,1.072,39256.05
1651104000000,1.108,39754.2
1651190400000,1.025,38593.42
1651276800000,0.956,37639.8
1651363200000,1.017,38488.34
1651449600000,1.022,38521.01
1651536000000,0.966,37729.95
1651622400000,1.106,39685.23
1651708800000,0.88,36533.93
1651795200000,0.844,36019.22
1651881600000,0.804,35463.46
1651968000000,0.702,34025.5
1652054400000,0.427,30082
1652140800000,0.497,30999.97
1652227200000,0.362,29000
1652313600000,0.359,28896.19
1652400000000,0.387,29238.81
1652486400000,0.442,30033.96
1652572800000,0.533,31295.03
1652659200000,0.429,29832.45
1652745600000,0.473,30425.36
1652832000000,0.349,28681.26
1652918400000,0.468,30290.33
1653004800000,0.389,29176.7
1653091200000,0.407,29421.05
1653177600000,0.468,30264.66
1653264000000,0.385,29081.76
1653350400000,0.425,29632.15
1653436800000,0.417,29510.15
1653523200000,0.395,29183.06
1653609600000,0.355,28589.48
1653696000000,0.385,29010.82
1653782400000,0.417,29448.94
1653868800000,0.581,31731.22
1653955200000,0.582,31762.76
1654041600000,0.441,29787.4
1654128000000,0.492,30437.18
1654214400000,0.438,29669.39
1654300800000,0.453,29853.51
1654387200000,0.456,29888.98
1654473600000,0.562,31351.21
1654560000000,0.547,31115.82
1654646400000,0.481,30185.58
1654732800000,0.476,30089.03
1654819200000,0.404,29065.66
1654905600000,0.357,28390.94
1654992000000,0.229,26585.1
1655078400000,-0.053,22450.43
1655164800000,-0.066,22097.3
1655251200000,-0.026,22555.27
1655337600000,-0.176,20382.88
1655424000000,-0.166,20440.7
1655510400000,-0.266,18956.8
1655596800000,-0.15,20552.82
1655683200000,-0.149,20555.44
1655769600000,-0.135,20712.29
1655856000000,-0.185,19963.68
1655942400000,-0.103,21093.42
1656028800000,-0.093,21215.42
1656115200000,-0.074,21486.8
1656201600000,-0.106,21028.69
1656288000000,-0.128,20699.72
1656374400000,-0.158,20261.34
1656460800000,-0.168,20093.18
1656547200000,-0.176,19924.89
1656633600000,-0.222,19239.47
1656720000000,-0.222,19228.25
1656806400000,-0.216,19294.46
1656892800000,-0.15,20209.53
1656979200000,-0.152,20168.63
1657065600000,-0.122,20547.45
1657152000000,-0.043,21643.56
1657238400000,-0.046,21584.14
1657324800000,-0.043,21588.35
1657411200000,-0.096,20856.08
1657497600000,-0.156,19949.71
1657584000000,-0.2,19321.14
1657670400000,-0.134,20232.35
1657756800000,-0.108,20577.23
1657843200000,-0.083,20835.39
1657929600000,-0.057,21195.49
1658016000000,-0.085,20801.85
1658102400000,0.033,22435.04
1658188800000,0.105,23405.02
1658275200000,0.09,23208.53
1658361600000,0.089,23163.34
1658448000000,0.058,22682.26
1658534400000,0.043,22468.69
1658620800000,0.053,22595.81
1658707200000,-0.038,21306.56
1658793600000,-0.041,21259.78
1658880000000,0.082,22969.04
1658966400000,0.146,23853.11
1659052800000,0.141,23785.31
1659139200000,0.131,23644.58
1659225600000,0.108,23322.53
1659312000000,0.105,23282.92
1659398400000,0.085,23001.52
1659484800000,0.074,22835.88
1659571200000,0.059,22615.24
1659657600000,0.11,23326.4
1659744000000,0.084,22956.61
1659830400000,0.1,23187.62
1659916800000,0.146,23821.68
1660003200000,0.1,23164.78
1660089600000,0.157,23964
1660176000000,0.157,23959
1660262400000,0.189,24407
1660348800000,0.193,24456
1660435200000,0.183,24320
1660521600000,0.168,24110
1660608000000,0.151,23867
1660694400000,0.114,23340
1660780800000,0.104,23201
1660867200000,-0.064,20841
1660953600000,-0.041,21146
1661040000000,-0.015,21514
1661126400000,-0.021,21411
1661212800000,-0.013,21520
1661299200000,-0.023,21372
1661385600000,-0.008,21571
1661472000000,-0.102,20250
1661558400000,-0.116,20045
1661644800000,-0.151,19557
1661731200000,-0.097,20302
1661817600000,-0.13,19819
1661904000000,-0.112,20059
1661990400000,-0.106,20128
1662076800000,-0.117,19959
1662163200000,-0.126,19840
1662249600000,-0.114,20007
1662336000000,-0.129,19794
1662422400000,-0.199,18789
1662508800000,-0.163,19276
1662595200000,-0.159,19322
1662681600000,-0.012,21371
1662768000000,0.01,21672
1662854400000,0.022,21835
1662940800000,0.063,22401
1663027200000,-0.093,20177
1663113600000,-0.088,20233
1663200000000,-0.125,19691
1663286400000,-0.116,19802
1663372800000,-0.093,20114
1663459200000,-0.143,19419
1663545600000,-0.134,19538
1663632000000,-0.18,18878
1663718400000,-0.209,18466
1663804800000,-0.141,19403
1663891200000,-0.148,19294
1663977600000,-0.175,18921
1664064000000,-0.183,18810
1664150400000,-0.152,19226
1664236800000,-0.162,19075
1664323200000,-0.136,19413
1664409600000,-0.123,19592
1664496000000,-0.134,19425
1664582400000,-0.142,19312
1664668800000,-0.161,19051
1664755200000,-0.118,19636
1664841600000,-0.067,20343
1664928000000,-0.079,20162
1665014400000,-0.094,19951
1665100800000,-0.124,19532
1665187200000,-0.131,19420
1665273600000,-0.129,19445
1665360000000,-0.151,19131
1665446400000,-0.156,19059
1665532800000,-0.147,19157
1665619200000,-0.131,19377
1665705600000,-0.145,19181
1665792000000,-0.153,19066
1665878400000,-0.138,19264
1665964800000,-0.116,19547
1666051200000,-0.133,19334
1666137600000,-0.147,19126
1666224000000,-0.152,19043
1666310400000,-0.143,19165
1666396800000,-0.139,19206
1666483200000,-0.112,19574
1666569600000,-0.13,19332
1666656000000,-0.075,20087
1666742400000,-0.026,20775
1666828800000,-0.061,20296
1666915200000,-0.038,20599
1667001600000,-0.022,20821
1667088000000,-0.036,20628
1667174400000,-0.045,20498
1667260800000,-0.046,20480
1667347200000,-0.069,20154
1667433600000,-0.065,20209
1667520000000,0.002,21153
1667606400000,0.012,21301
1667692800000,-0.016,20907
1667779200000,-0.035,20590
1667865600000,-0.18,18550
1667952000000,-0.366,15877
1668038400000,-0.243,17551
1668124800000,-0.28,17007
1668211200000,-0.292,16788
1668297600000,-0.326,16310
1668384000000,-0.303,16589
1668470400000,-0.28,16874
1668556800000,-0.292,16654
1668643200000,-0.284,16686
1668729600000,-0.268,16683
1668816000000,-0.266,16690
1668902400000,-0.297,16256
1668988800000,-0.33,15766
1669075200000,-0.297,16197
1669161600000,-0.268,16603
1669248000000,-0.268,16591
1669334400000,-0.273,16508
1669420800000,-0.276,16454
1669507200000,-0.278,16424
1669593600000,-0.292,16210
1669680000000,-0.275,16434
1669766400000,-0.22,17170
1669852800000,-0.234,16977
1669939200000,-0.224,17095
1670025600000,-0.239,16886
1670112000000,-0.222,17114
1670198400000,-0.228,16968
1670284800000,-0.218,17087
1670371200000,-0.236,16836
1670457600000,-0.207,17229
1670544000000,-0.213,17128
1670630400000,-0.213,17128
1670716800000,-0.215,17091
1670803200000,-0.206,17209
1670889600000,-0.164,17772
1670976000000,-0.161,17803
1671062400000,-0.193,17362
1671148800000,-0.245,16633
1671235200000,-0.234,16781
1671321600000,-0.236,16749
1671408000000,-0.256,16446
1671494400000,-0.222,16898
1671580800000,-0.227,16824
1671667200000,-0.226,16821
1671753600000,-0.229,16779
1671840000000,-0.224,16839
1671926400000,-0.224,16828
1672012800000,-0.217,16917
1672099200000,-0.233,16700
1672185600000,-0.242,16540
1672272000000,-0.234,16628
1672358400000,-0.236,16603
1672444800000,-0.238,16528
1672531200000,-0.232,16615
1672617600000,-0.227,16673
1672704000000,-0.227,16670
1672790400000,-0.213,16849
1672876800000,-0.214,16826
1672963200000,-0.204,16950
1673049600000,-0.204,16945
1673136000000,-0.191,17119
1673222400000,-0.187,17179
1673308800000,-0.167,17446
1673395200000,-0.13,17930
1673481600000,-0.063,18853
1673568000000,0.015,19931
1673654400000,0.089,20960
1673740800000,0.083,20885
1673827200000,0.105,21189
1673913600000,0.1,21134
1674000000000,0.067,20670
1674086400000,0.097,21086
1674172800000,0.213,22678
1674259200000,0.22,22783
1674345600000,0.214,22717
1674432000000,0.229,22922
1674518400000,0.208,22637
1674604800000,0.238,23054
1674691200000,0.236,23010
1674777600000,0.242,23083
1674864000000,0.238,23033
1674950400000,0.29,23746
1675036800000,0.223,22831
1675123200000,0.244,23127
1675209600000,0.286,23735
1675296000000,0.269,23498
1675382400000,0.264,23434
1675468800000,0.255,23330
1675555200000,0.227,22937
1675641600000,0.214,22763
1675728000000,0.249,23252
1675814400000,0.228,22961
1675900800000,0.143,21802
1675987200000,0.132,21639
1676073600000,0.149,21868
1676160000000,0.143,21789
1676246400000,0.143,21790
1676332800000,0.174,22211
1676419200000,0.328,24332
1676505600000,0.269,23521
1676592000000,0.345,24580
1676678400000,0.349,24640
1676764800000,0.324,24296
1676851200000,0.364,24843
1676937600000,0.335,24450
1677024000000,0.316,24188
1677110400000,0.297,23939
1677196800000,0.243,23189
1677283200000,0.241,23161
1677369600000,0.27,23562
1677456000000,0.265,23493
1677542400000,0.24,23136
1677628800000,0.277,23634
1677715200000,0.265,23466
1677801600000,0.185,22359
1677888000000,0.184,22347
1677974400000,0.191,22428
1678060800000,0.189,22407
1678147200000,0.179,22200
1678233600000,0.143,21704
1678320000000,0.047,20367
1678406400000,0.037,20220
1678492800000,0.066,20618
1678579200000,0.181,22183
1678665600000,0.327,24209
1678752000000,0.365,24750
1678838400000,0.336,24368
1678924800000,0.385,25050
1679011200000,0.558,27466
1679097600000,0.522,26980
1679184000000,0.6,28054
1679270400000,0.581,27815
1679356800000,0.607,28192
1679443200000,0.543,27320
1679529600000,0.615,28343
1679616000000,0.552,27493
1679702400000,0.553,27499
1679788800000,0.589,28004
1679875200000,0.524,27142
1679961600000,0.533,27272
1680048000000,0.611,28353
1680134400000,0.61,28039
1680220800000,0.641,28476
1680307200000,0.639,28469
1680393600000,0.618,28186
1680480000000,0.591,27816
1680566400000,0.617,28178
1680652800000,0.616,28183
1680739200000,0.606,28051
1680825600000,0.598,27931
1680912000000,0.6,27969
1680998400000,0.627,28340
1681084800000,0.722,29652
1681171200000,0.763,30246
1681257600000,0.737,29903
1681344000000,0.773,30410
1681430400000,0.778,30498
1681516800000,0.765,30332
1681603200000,0.765,30330
1681689600000,0.7,29448
1681776000000,0.768,30395
1681862400000,0.652,28827
1681948800000,0.609,28238
1682035200000,0.537,27254
1682121600000,0.578,27817
1682208000000,0.562,27596
1682294400000,0.556,27512
1682380800000,0.613,28300
1682467200000,0.622,28428
1682553600000,0.698,29485
1682640000000,0.686,29333
1682726400000,0.679,29247
1682812800000,0.678,29235
1682899200000,0.594,28079
1682985600000,0.637,28680
1683072000000,0.661,29033
1683158400000,0.647,28851
1683244800000,0.697,29547
1683331200000,0.651,28911
1683417600000,0.612,28472
1683504000000,0.554,27690
1683590400000,0.551,27650
1683676800000,0.549,27618
1683763200000,0.504,26991
1683849600000,0.49,26811
1683936000000,0.489,26789
1684022400000,0.499,26933
1684108800000,0.515,27166
1684195200000,0.505,27037
